0.0,0.0,0.0,0.0,-0.0182105452227692,0.044198663801086294,0.0,0.2204289225833391,0.49298921721144945,0.005606249999999998,-1.4957442227827897,-10.686438452416095,0.27843750000000006,0.0,-0.38149231479091933
0.02,-0.000364210904455384,0.0008839732760217259,0.0,-0.013801966771102419,0.05405844814531528,0.00011212499999999997,0.1905140381276833,0.27926044816312756,0.011175,-2.9102784930699563,-14.448524417403231,0.41625,-0.007629846295818387,-0.28129843204908345
0.04,-0.0006402502398774323,0.0019651422389280315,2.2424999999999997e-06,-0.01058998369766187,0.0553690817276114,0.00044699999999999997,0.10401778286054086,-0.08495175948467981,0.02225625,-9.403778554062558,-8.711962031842951,0.5512500000000001,-0.013255814936800055,0.38343936232113407
0.06,-0.0008520499138306697,0.0030725238734802592,1.1182499999999997e-05,-0.009641255456680785,0.05066037776592809,0.0010023749999999998,-0.18563710403481887,-0.0692180331105905,0.033225,-7.998868824353087,6.556139176159163,0.5456250000000004,-0.0055870276903773755,0.5532344840043425
0.08,-0.0010448750229642854,0.0040857314287988215,3.123e-05,-0.018015467859054626,0.052600360403187774,0.0017759999999999998,-0.21593697011358254,0.17729380756168678,0.04408125000000001,8.387466568342429,5.106772942756109,0.5400000000000005,0.005477661989709477,0.10668259020525772
0.1,-0.0014051843801453781,0.005137738636862578,6.675e-05,-0.01827873426122409,0.057752130068395566,0.0027656250000000007,0.14986155869887835,0.13505288459965392,0.054825000000000026,1.748297893188853,-2.1407116548705916,0.534375,0.007611313793814632,0.5879520619286873
0.12,-0.0017707590653698597,0.006292781238230488,0.00012206249999999999,-0.012021005511099497,0.05800247578717393,0.003969,-0.14600505438602795,0.0916653413668631,0.06545625000000001,-13.881834451801764,-3.523483548752413,0.5287499999999994,0.019370355032388372,0.6508514872613845
0.14,-0.0020111791755918497,0.007452830753973968,0.00020144250000000006,-0.024118936436665236,0.06141874372307011,0.0053838750000000015,-0.4054118193731922,-0.0058864573504426865,0.07597500000000001,-9.618340207580278,-13.909704494064966,0.5231249999999998,0.032387384777616074,-0.11369515842378108
0.16,-0.0024935579043251542,0.008681205628435369,0.00030912,-0.0282374782860272,0.05776701749315623,0.007008,-0.5307386626892393,-0.46472283839573514,0.08638124999999999,-7.812732213340437,-5.250977453427782,0.5175000000000001,0.030113481609140454,-0.020377327358523045
0.18,-0.003058307470045698,0.009836545978298493,0.0004492799999999999,-0.0453484829442348,0.042829830187240715,0.008839125,-0.7179211079068095,-0.21592555548755388,0.09667500000000001,-4.351862419273852,8.495904438983608,0.5118749999999999,0.029705935061969994,-0.11176322967839591
0.2,-0.003965277128930395,0.010693142582043309,0.0006260625000000001,-0.05695432260229958,0.04912999527365411,0.010875000000000003,-0.7048131594601932,-0.124886660836391,0.10685625000000001,4.578517236675687,-9.860717248616826,0.5062499999999996,0.027470670468402073,0.37076735199412814
0.22,-0.005104363580976386,0.011675742487516391,0.0008435625,-0.07354100932264251,0.03783436375378509,0.013113375,-0.5347804184397822,-0.6103542454322262,0.116925,9.030136704016263,-3.8187082400501113,0.5006249999999985,0.034886017508284635,0.5065338493926008
0.24,-0.006575183767429235,0.012432429762592092,0.00110583,-0.07834553933989086,0.024715825456365078,0.015551999999999998,-0.34360769129954294,-0.27763499043839535,0.12688124999999995,14.317590550667918,17.812490613420024,0.495000000000001,0.04501669449613665,-0.0877381252536622
0.26,-0.008142094554227054,0.012926746271719395,0.0014168700000000002,-0.08728531697462424,0.0267289641362493,0.018188625,0.037923203586934795,0.10214537910457488,0.13672500000000004,18.5648814227225,5.707090577498467,0.48937499999999856,0.0432619319910634,-0.14688884370794475
0.28,-0.00988780089371954,0.01346132555444438,0.0017806425000000004,-0.07682861119641346,0.028801640620548075,0.021021000000000005,0.3989875656093578,-0.049351367338456464,0.1464562499999999,7.01769324749042,-8.620641295009154,0.48374999999999524,0.0403241551169045,-0.22465097187206995
0.3,-0.011424373117647806,0.014037358366855341,0.0022010625,-0.07132581435024993,0.024754909442711057,0.024046874999999995,0.3186309334865527,-0.24268027269579096,0.15607499999999985,-19.94324496989827,-9.900358468433167,0.47812500000000613,0.03583113567946311,-0.35513952408529303
0.32,-0.012850889404652807,0.014532456555709563,0.0026820000000000004,-0.06408337385695136,0.019094429712716438,0.027263999999999997,-0.3987422331865744,-0.44536570607578296,0.16558125000000012,-33.02971277052135,9.444374842465502,0.47250000000001124,0.028728345197757243,-0.47979769787617155
0.34,-0.014132556881791835,0.014914345149963891,0.0032272800000000008,-0.08727550367771292,0.0069402811996797245,0.030670125000000006,-1.0025575773343025,0.13509472100282943,0.17497500000000032,1.8955413832530077,11.422320677541839,0.4668749999999946,0.019132391240233804,-0.24050514987105942
0.36,-0.01587806695534609,0.015053150773957484,0.0038406824999999995,-0.10418567695032345,0.024498218552829527,0.034263,-0.32292057785645767,0.0115271210258924,0.1842562499999999,31.687317640083545,-8.63437464864948,0.4612499999999935,0.014322288242812623,-0.43499699800236535
0.38,-0.017961780494352562,0.015543115145014075,0.0045259425,-0.10019232679197114,0.007401366040715325,0.038040375,0.2649351282690384,-0.21028026494314989,0.19342500000000007,0.8381735909075863,-3.818748281446968,0.4556250000000057,0.005622348282765309,-0.7137436226762431
0.4,-0.019965627030191987,0.01569114246582838,0.0052867500000000015,-0.0935882718195619,0.016087007955103524,0.04200000000000001,-0.2893936342201542,-0.14122281023198646,0.20248125000000017,-22.68060501857677,-9.336988628941217,0.4499999999999975,-0.008652524170759566,-0.2989861630085981
0.42,-0.02183739246658322,0.01601288262493045,0.00612675,-0.11176807216077723,0.0017524536314359324,0.046139625000000004,-0.6422890724740324,-0.583759810100797,0.21142499999999997,-3.5571357077691497,6.351381964746626,0.44437499999998575,-0.014632247430931517,0.11199680295422837
0.44,-0.024072753909798766,0.016047931697559168,0.007049542500000001,-0.11927983471852316,-0.00726338444892833,0.050457,-0.4316790625309186,0.11283246835788158,0.2202562499999996,10.644275126883684,21.413322448673938,0.438749999999998,-0.012392311371846949,-0.3749497738578229
0.46,-0.02645835060416923,0.015902664008580602,0.008058682500000003,-0.129035234662014,0.0062657523657512,0.054949874999999995,-0.21651806739868462,0.27277308784616117,0.22897499999999993,17.608246100890227,-13.365576406906646,0.4331250000000173,-0.019891306849003414,-0.7834341142651958
0.48,-0.029039055297409504,0.016027979055895626,0.00915768,-0.12794055741447055,0.003647539064918156,0.05961599999999999,0.27265078150468947,-0.42179058791838164,0.2375812500000003,3.0915849252999896,-17.45363178870135,0.4275000000000029,-0.0355599891343073,-0.26655942600108884
0.5,-0.03159786644569892,0.016100929837193988,0.01035,-0.1181292034018264,-0.01060587115098409,0.064453125,-0.09285467038668749,-0.4253721837018906,0.24607500000000004,-7.891460317026981,10.757028415546829,0.4218749999999929,-0.040891177654329085,-0.4858617949501539
